"","CIUDAD","NOMBRE","coddom","DOMINIO","ZONA","SECTOR","VIVIENDA","HOGAR","RV00","RV32","RV33","RV34","RV35","RV37","RV38","RV39","RV310","fexph","fexpp"
"4220",170353,"CUTUGLAHUA","1703","MEJIA",1,8,7,1,2,1,4,2,1,170353,5,NA,1,13.26691643,39.80074929
"4221",170353,"CUTUGLAHUA","1703","MEJIA",2,2,13,1,1,1,7,2,1,170353,5,NA,1,13.26691643,53.06766572
"4222",170353,"CUTUGLAHUA","1703","MEJIA",2,2,21,1,1,1,8,2,1,170353,5,NA,1,13.26691643,26.53383286
"4223",170353,"CUTUGLAHUA","1703","MEJIA",2,5,23,1,1,1,11,2,2,170353,5,NA,1,13.26691643,13.26691643
"4224",170353,"CUTUGLAHUA","1703","MEJIA",2,8,14,1,1,1,9,2,1,170353,5,NA,1,13.26691643,26.53383286
"4225",170353,"CUTUGLAHUA","1703","MEJIA",904,1,6,1,1,3,5,2,2,170353,5,NA,1,13.26691643,26.53383286
"4226",170353,"CUTUGLAHUA","1703","MEJIA",906,2,9,1,1,3,8,2,2,170353,5,NA,1,13.26691643,13.26691643
"4227",170353,"CUTUGLAHUA","1703","MEJIA",907,4,1,1,1,3,8,2,1,170350,5,NA,1,13.26691643,13.26691643
"4228",170353,"CUTUGLAHUA","1703","MEJIA",907,8,1,1,1,1,8,2,1,170353,5,NA,1,13.26691643,13.26691643
"4229",170356,"TAMBILLO","1703","MEJIA",2,5,13,1,1,1,3,2,1,170356,5,NA,1,13.26691643,13.26691643
"4230",170356,"TAMBILLO","1703","MEJIA",2,7,14,1,1,1,11,2,2,170356,4,1,1,13.26691643,13.26691643
"4231",170450,"TABACUNDO","1704","PEDRO MONCAYO",1,1,8,1,1,1,7,1,2,170450,2,2,1,9.511240708,28.533722124
"4232",170450,"TABACUNDO","1704","PEDRO MONCAYO",1,1,24,1,1,1,11,2,1,170450,5,NA,1,9.511240708,28.533722124
"4233",170450,"TABACUNDO","1704","PEDRO MONCAYO",1,3,24,1,1,1,6,2,1,170450,4,2,1,9.511240708,19.022481416
"4234",170450,"TABACUNDO","1704","PEDRO MONCAYO",1,6,13,1,1,3,7,2,2,170450,5,NA,1,9.511240708,19.022481416
"4235",170450,"TABACUNDO","1704","PEDRO MONCAYO",1,6,24,1,1,2,8,2,2,170450,5,NA,1,9.511240708,19.022481416
"4236",170450,"TABACUNDO","1704","PEDRO MONCAYO",1,9,3,1,1,1,7,1,2,170450,5,NA,1,9.511240708,19.022481416
"4237",170450,"TABACUNDO","1704","PEDRO MONCAYO",1,9,4,1,1,1,3,1,1,170450,5,NA,1,9.511240708,28.533722124
"4238",170450,"TABACUNDO","1704","PEDRO MONCAYO",2,2,18,1,1,1,10,2,1,170450,5,NA,1,9.511240708,9.511240708
"4239",170450,"TABACUNDO","1704","PEDRO MONCAYO",2,5,23,1,1,1,6,1,1,170450,2,2,NA,9.511240708,19.022481416
"4240",170450,"TABACUNDO","1704","PEDRO MONCAYO",2,5,23,1,2,1,8,1,1,170450,5,NA,1,9.511240708,19.022481416
"4241",170450,"TABACUNDO","1704","PEDRO MONCAYO",2,6,3,1,1,1,7,2,9,170450,5,NA,1,9.511240708,28.533722124
"4242",170450,"TABACUNDO","1704","PEDRO MONCAYO",2,6,4,1,1,2,3,2,9,170450,5,NA,1,9.511240708,28.533722124
"4243",170450,"TABACUNDO","1704","PEDRO MONCAYO",2,6,8,1,1,2,7,2,1,170450,5,NA,1,9.511240708,19.022481416
"4244",170450,"TABACUNDO","1704","PEDRO MONCAYO",2,6,23,1,1,3,6,2,2,170450,5,NA,1,9.511240708,19.022481416
"4245",170450,"TABACUNDO","1704","PEDRO MONCAYO",3,2,18,1,1,1,5,1,1,170450,5,NA,1,9.511240708,28.533722124
"4246",170450,"TABACUNDO","1704","PEDRO MONCAYO",3,5,1,1,1,4,9,2,2,170450,5,NA,1,9.511240708,19.022481416
"4247",170450,"TABACUNDO","1704","PEDRO MONCAYO",3,5,2,1,1,1,2,2,1,170450,5,NA,1,9.511240708,19.022481416
"4248",170450,"TABACUNDO","1704","PEDRO MONCAYO",3,5,5,1,1,1,5,2,1,170450,5,NA,1,9.511240708,19.022481416
"4249",170450,"TABACUNDO","1704","PEDRO MONCAYO",3,5,7,1,1,1,6,2,1,170184,5,NA,1,9.511240708,28.533722124
"4250",170450,"TABACUNDO","1704","PEDRO MONCAYO",3,8,12,1,1,1,5,2,1,170450,2,2,1,9.511240708,19.022481416
"4251",170450,"TABACUNDO","1704","PEDRO MONCAYO",3,8,21,1,1,1,6,1,1,170450,5,NA,NA,9.511240708,38.044962832
"4252",170450,"TABACUNDO","1704","PEDRO MONCAYO",3,8,21,1,2,1,8,1,1,170450,5,NA,1,9.511240708,38.044962832
"4253",170452,"MALCHINGUI","1704","PEDRO MONCAYO",1,1,4,1,1,1,8,2,1,170452,5,NA,1,9.511240708,19.022481416
"4254",170550,"SANGOLQUI","1705","RUMIÑAHUI",2,7,7,1,1,1,9,2,1,170550,2,2,NA,21.76339202,65.29017606
"4255",170550,"SANGOLQUI","1705","RUMIÑAHUI",2,7,7,1,2,1,12,2,1,170550,2,2,1,21.76339202,65.29017606
"4256",170550,"SANGOLQUI","1705","RUMIÑAHUI",3,3,17,1,1,5,11,2,2,170550,5,NA,1,21.76339202,21.76339202
"4257",170550,"SANGOLQUI","1705","RUMIÑAHUI",3,7,6,1,1,3,9,1,2,170550,5,NA,1,21.76339202,65.29017606
"4258",170550,"SANGOLQUI","1705","RUMIÑAHUI",3,7,10,1,1,1,1,1,1,170550,5,NA,1,21.76339202,21.76339202
"4259",170550,"SANGOLQUI","1705","RUMIÑAHUI",4,2,9,1,1,1,10,1,1,170550,4,1,1,26.11607043,52.23214086
"4260",170550,"SANGOLQUI","1705","RUMIÑAHUI",4,2,16,1,1,1,10,2,2,170550,5,NA,1,26.11607043,52.23214086
"4261",170550,"SANGOLQUI","1705","RUMIÑAHUI",4,2,18,1,1,1,10,1,2,170550,1,2,1,26.11607043,52.23214086
"4262",170550,"SANGOLQUI","1705","RUMIÑAHUI",4,2,21,1,1,1,7,1,1,170550,5,NA,1,26.11607043,78.34821129
"4263",170550,"SANGOLQUI","1705","RUMIÑAHUI",4,6,20,1,1,3,6,2,1,170550,5,NA,1,23.74188221,71.22564663
"4264",170550,"SANGOLQUI","1705","RUMIÑAHUI",5,3,7,1,1,2,9,1,2,170550,5,NA,1,23.74188221,47.48376442
"4265",170550,"SANGOLQUI","1705","RUMIÑAHUI",6,1,4,1,1,1,3,2,1,170550,5,NA,1,24.87244803,24.87244803
"4266",170550,"SANGOLQUI","1705","RUMIÑAHUI",6,7,4,1,1,1,9,2,1,170550,2,1,1,26.11607043,52.23214086
"4267",170550,"SANGOLQUI","1705","RUMIÑAHUI",6,7,5,1,1,1,8,2,1,170550,3,2,1,26.11607043,52.23214086
"4268",170550,"SANGOLQUI","1705","RUMIÑAHUI",7,4,4,1,1,1,10,1,1,170550,3,1,1,22.70962646,45.41925292
"4269",170550,"SANGOLQUI","1705","RUMIÑAHUI",8,8,1,1,1,1,2,2,2,170550,5,NA,1,21.76339202,108.8169601
"4270",170550,"SANGOLQUI","1705","RUMIÑAHUI",8,8,11,1,1,1,3,1,1,170550,5,NA,1,21.76339202,43.52678404
"4271",170550,"SANGOLQUI","1705","RUMIÑAHUI",8,8,15,1,1,1,11,1,1,170550,5,NA,1,21.76339202,65.29017606
"4272",170550,"SANGOLQUI","1705","RUMIÑAHUI",9,4,15,1,1,1,6,1,1,170550,5,NA,1,30.72478874,61.44957748
"4273",170550,"SANGOLQUI","1705","RUMIÑAHUI",9,4,17,1,1,1,9,2,2,170550,4,2,1,30.72478874,61.44957748
"4274",170550,"SANGOLQUI","1705","RUMIÑAHUI",9,7,8,1,1,1,6,2,1,170550,5,NA,1,23.74188221,71.22564663
"4275",170550,"SANGOLQUI","1705","RUMIÑAHUI",9,7,11,1,1,2,12,2,2,50150,2,2,1,23.74188221,118.70941105
"4276",170550,"SANGOLQUI","1705","RUMIÑAHUI",10,3,7,1,1,1,9,2,1,170550,1,1,1,21.76339202,21.76339202
"4277",170550,"SANGOLQUI","1705","RUMIÑAHUI",10,6,17,1,1,1,1,1,1,170550,1,2,1,21.76339202,108.8169601
"4278",170550,"SANGOLQUI","1705","RUMIÑAHUI",11,2,8,1,1,2,10,1,1,170550,5,NA,1,22.70962646,22.70962646
"4279",170550,"SANGOLQUI","1705","RUMIÑAHUI",11,2,9,1,1,1,1,1,1,170550,5,NA,1,22.70962646,68.12887938
"4280",170550,"SANGOLQUI","1705","RUMIÑAHUI",11,2,15,1,1,1,9,2,1,170550,5,NA,1,22.70962646,136.25775876
"4281",170550,"SANGOLQUI","1705","RUMIÑAHUI",12,4,1,1,1,1,3,2,1,170550,4,2,1,23.74188221,94.96752884
"4282",170550,"SANGOLQUI","1705","RUMIÑAHUI",12,4,22,1,1,1,5,1,1,170550,5,NA,1,23.74188221,118.70941105
"4283",170550,"SANGOLQUI","1705","RUMIÑAHUI",13,7,13,1,1,1,11,2,2,170550,2,2,1,21.76339202,43.52678404
"4284",170550,"SANGOLQUI","1705","RUMIÑAHUI",14,4,2,1,1,1,12,2,1,170550,5,NA,NA,21.76339202,65.29017606
"4285",170550,"SANGOLQUI","1705","RUMIÑAHUI",14,4,2,1,2,1,12,1,1,170550,3,2,1,21.76339202,65.29017606
"4286",170550,"SANGOLQUI","1705","RUMIÑAHUI",14,4,22,1,1,1,10,2,1,170550,5,NA,1,21.76339202,65.29017606
"4287",170550,"SANGOLQUI","1705","RUMIÑAHUI",15,1,1,1,1,1,12,2,1,170501,5,NA,1,21.76339202,65.29017606
"4288",170550,"SANGOLQUI","1705","RUMIÑAHUI",15,1,9,1,1,1,7,1,2,170550,5,NA,1,21.76339202,87.05356808
"4289",170550,"SANGOLQUI","1705","RUMIÑAHUI",15,5,22,1,1,1,11,2,2,170550,5,NA,1,21.76339202,43.52678404
"4290",170550,"SANGOLQUI","1705","RUMIÑAHUI",16,3,13,1,1,1,12,1,1,170550,5,NA,1,21.76339202,87.05356808
"4291",170550,"SANGOLQUI","1705","RUMIÑAHUI",18,2,6,1,1,1,9,2,1,170550,2,1,1,21.76339202,108.8169601
"4292",170550,"SANGOLQUI","1705","RUMIÑAHUI",18,6,1,1,1,2,8,2,2,170550,5,NA,1,24.87244803,49.74489606
"4293",170550,"SANGOLQUI","1705","RUMIÑAHUI",18,6,3,1,1,1,7,1,1,170550,1,1,1,24.87244803,124.36224015
"4294",170550,"SANGOLQUI","1705","RUMIÑAHUI",18,9,4,1,1,1,12,2,1,170550,1,2,1,23.74188221,118.70941105
"4295",170550,"SANGOLQUI","1705","RUMIÑAHUI",19,4,19,1,1,1,6,2,1,170550,3,1,NA,21.76339202,43.52678404
"4296",170550,"SANGOLQUI","1705","RUMIÑAHUI",19,4,19,1,2,1,8,2,1,170550,5,NA,1,21.76339202,43.52678404
"4297",170550,"SANGOLQUI","1705","RUMIÑAHUI",21,5,10,1,1,1,4,2,1,170550,5,NA,1,22.70962646,68.12887938
"4298",170550,"SANGOLQUI","1705","RUMIÑAHUI",21,5,12,1,1,1,12,1,1,170550,5,NA,1,22.70962646,158.96738522
"4299",170550,"SANGOLQUI","1705","RUMIÑAHUI",21,5,15,1,1,1,6,1,1,170550,1,2,1,22.70962646,45.41925292
"4300",170750,"SAN MIGUEL DE LOS BANCOS","1707","SAN MIGUEL DE LOS BANCOS",1,3,17,1,1,1,10,2,1,170750,1,1,1,10.16407421,30.49222263
"4301",170750,"SAN MIGUEL DE LOS BANCOS","1707","SAN MIGUEL DE LOS BANCOS",1,7,2,1,1,4,12,2,2,170750,5,NA,1,10.16407421,20.32814842
"4302",170750,"SAN MIGUEL DE LOS BANCOS","1707","SAN MIGUEL DE LOS BANCOS",1,7,21,1,1,5,10,2,1,170750,1,1,1,10.16407421,30.49222263
"4303",170850,"PEDRO VICENTE MALDONADO","1708","PEDRO VICENTE MALDONADO",1,5,7,1,1,2,9,1,2,170850,4,2,1,9.599252964,28.797758892
"4304",170850,"PEDRO VICENTE MALDONADO","1708","PEDRO VICENTE MALDONADO",1,5,21,1,1,1,8,2,1,170850,3,2,1,9.599252964,19.198505928
"4305",170850,"PEDRO VICENTE MALDONADO","1708","PEDRO VICENTE MALDONADO",1,5,23,1,1,1,8,1,1,170850,5,NA,NA,9.599252964,28.797758892
"4306",170850,"PEDRO VICENTE MALDONADO","1708","PEDRO VICENTE MALDONADO",1,5,23,1,2,1,6,1,1,170850,5,NA,1,9.599252964,28.797758892
"4307",170850,"PEDRO VICENTE MALDONADO","1708","PEDRO VICENTE MALDONADO",1,6,5,1,1,1,3,2,1,170850,5,NA,1,9.599252964,19.198505928
"4308",170850,"PEDRO VICENTE MALDONADO","1708","PEDRO VICENTE MALDONADO",1,6,7,1,1,1,11,1,1,170850,5,NA,1,9.599252964,38.397011856
"4309",170850,"PEDRO VICENTE MALDONADO","1708","PEDRO VICENTE MALDONADO",1,6,20,1,1,1,4,2,1,170850,5,NA,1,9.599252964,19.198505928
"4310",170850,"PEDRO VICENTE MALDONADO","1708","PEDRO VICENTE MALDONADO",2,2,8,1,1,1,8,2,1,170850,5,NA,1,10.01661179,20.03322358
"4311",170850,"PEDRO VICENTE MALDONADO","1708","PEDRO VICENTE MALDONADO",2,2,9,1,1,1,3,1,1,170850,5,NA,NA,10.01661179,30.04983537
"4312",170850,"PEDRO VICENTE MALDONADO","1708","PEDRO VICENTE MALDONADO",2,2,9,1,2,1,8,1,1,170850,5,NA,1,10.01661179,30.04983537
"4313",170850,"PEDRO VICENTE MALDONADO","1708","PEDRO VICENTE MALDONADO",2,4,18,1,1,5,2,1,1,170850,1,1,1,9.599252964,19.198505928
"4314",170850,"PEDRO VICENTE MALDONADO","1708","PEDRO VICENTE MALDONADO",2,6,4,1,1,1,8,1,1,170850,5,NA,1,9.599252964,28.797758892
"4315",170850,"PEDRO VICENTE MALDONADO","1708","PEDRO VICENTE MALDONADO",2,6,9,1,1,1,4,1,2,170850,5,NA,1,9.599252964,19.198505928
"4316",170950,"PUERTO QUITO","1709","PUERTO QUITO",1,4,11,1,1,1,11,1,1,170950,5,NA,1,8.38920296,16.77840592
"4317",170950,"PUERTO QUITO","1709","PUERTO QUITO",1,4,12,1,1,1,6,1,2,170950,5,NA,1,8.38920296,25.16760888
"4318",170950,"PUERTO QUITO","1709","PUERTO QUITO",1,4,19,1,1,1,4,1,2,170950,5,NA,1,8.38920296,16.77840592
"4319",170950,"PUERTO QUITO","1709","PUERTO QUITO",1,6,20,1,1,1,8,2,2,170950,1,2,1,8.38920296,16.77840592
"4320",180150,"AMBATO","1801","AMBATO",1,2,10,1,1,1,3,2,1,180150,3,2,1,20.71288797,62.13866391
"4321",180150,"AMBATO","1801","AMBATO",2,2,1,1,1,1,2,1,1,180150,5,NA,1,19.81232763,99.06163815
"4322",180150,"AMBATO","1801","AMBATO",2,2,3,1,1,1,11,1,1,180150,5,NA,1,19.81232763,39.62465526
"4323",180150,"AMBATO","1801","AMBATO",4,3,22,1,1,1,3,2,2,180150,1,2,1,18.98681397,56.96044191
"4324",180150,"AMBATO","1801","AMBATO",5,3,19,1,1,1,9,2,1,180150,5,NA,1,18.98681397,37.97362794
"4325",180150,"AMBATO","1801","AMBATO",6,3,9,1,1,2,2,2,2,180150,5,NA,1,18.98681397,18.98681397
"4326",180150,"AMBATO","1801","AMBATO",6,3,18,1,1,1,5,2,1,180150,1,2,NA,18.98681397,37.97362794
"4327",180150,"AMBATO","1801","AMBATO",6,3,18,1,2,1,7,2,1,180150,5,NA,1,18.98681397,37.97362794
"4328",180150,"AMBATO","1801","AMBATO",7,6,2,1,1,1,3,2,1,180150,5,NA,1,18.98681397,94.93406985
"4329",180150,"AMBATO","1801","AMBATO",8,3,9,1,1,1,12,2,1,180150,5,NA,1,18.98681397,56.96044191
"4330",180150,"AMBATO","1801","AMBATO",8,3,20,1,1,1,8,1,1,180150,5,NA,1,18.98681397,94.93406985
"4331",180150,"AMBATO","1801","AMBATO",9,3,8,1,1,4,7,2,2,180150,5,NA,1,21.69921597,86.79686388
"4332",180150,"AMBATO","1801","AMBATO",9,3,16,1,1,1,9,1,1,180150,5,NA,1,21.69921597,65.09764791
"4333",180150,"AMBATO","1801","AMBATO",9,11,1,1,1,1,9,2,1,180150,3,1,1,21.69921597,65.09764791
"4334",180150,"AMBATO","1801","AMBATO",9,11,2,1,1,1,8,2,1,180150,5,NA,1,21.69921597,65.09764791
"4335",180150,"AMBATO","1801","AMBATO",10,8,1,1,1,1,3,2,1,180150,5,NA,1,18.98681397,37.97362794
"4336",180150,"AMBATO","1801","AMBATO",10,8,6,1,1,1,1,1,2,180150,5,NA,1,18.98681397,94.93406985
"4337",180150,"AMBATO","1801","AMBATO",10,8,7,1,1,2,12,2,2,180150,2,2,1,18.98681397,37.97362794
"4338",180150,"AMBATO","1801","AMBATO",10,8,12,1,1,1,1,2,1,180150,2,1,1,18.98681397,94.93406985
"4339",180150,"AMBATO","1801","AMBATO",11,2,8,1,1,1,10,2,2,180150,2,2,NA,19.81232763,39.62465526
"4340",180150,"AMBATO","1801","AMBATO",11,2,8,1,2,1,11,2,2,180150,2,2,1,19.81232763,39.62465526
"4341",180150,"AMBATO","1801","AMBATO",12,3,4,1,1,2,11,2,2,180150,5,NA,1,18.98681397,94.93406985
"4342",180150,"AMBATO","1801","AMBATO",12,3,9,1,1,1,2,1,1,180150,5,NA,1,18.98681397,37.97362794
"4343",180150,"AMBATO","1801","AMBATO",12,8,3,1,1,1,11,2,1,180150,5,NA,1,18.98681397,94.93406985
"4344",180150,"AMBATO","1801","AMBATO",12,8,18,1,1,1,11,1,1,180150,5,NA,1,18.98681397,37.97362794
"4345",180150,"AMBATO","1801","AMBATO",13,3,3,1,1,1,10,2,1,180150,1,1,1,21.69921597,43.39843194
"4346",180150,"AMBATO","1801","AMBATO",13,3,10,1,1,4,2,1,1,180150,5,NA,1,21.69921597,65.09764791
"4347",180150,"AMBATO","1801","AMBATO",13,3,17,1,1,2,10,2,1,180150,3,2,1,21.69921597,86.79686388
"4348",180150,"AMBATO","1801","AMBATO",13,3,18,1,1,1,1,2,1,180150,5,NA,1,21.69921597,65.09764791
"4349",180150,"AMBATO","1801","AMBATO",14,2,14,1,1,4,7,2,2,180150,5,NA,1,21.69921597,65.09764791
"4350",180150,"AMBATO","1801","AMBATO",14,2,24,1,1,4,5,2,2,180150,5,NA,1,21.69921597,65.09764791
"4351",180150,"AMBATO","1801","AMBATO",14,6,11,1,1,2,5,1,1,180150,5,NA,1,18.98681397,75.94725588
"4352",180150,"AMBATO","1801","AMBATO",15,3,18,1,1,2,1,2,1,180150,5,NA,1,21.69921597,65.09764791
"4353",180150,"AMBATO","1801","AMBATO",16,7,21,1,1,1,2,2,1,180150,5,NA,1,19.81232763,39.62465526
"4354",180150,"AMBATO","1801","AMBATO",17,10,13,1,1,1,12,1,1,180150,5,NA,1,26.80491385,53.6098277
"4355",180150,"AMBATO","1801","AMBATO",18,1,4,1,1,2,11,1,2,180150,2,1,NA,20.71288797,41.42577594
"4356",180150,"AMBATO","1801","AMBATO",18,1,4,1,2,2,1,1,2,180150,2,2,1,20.71288797,41.42577594
"4357",180150,"AMBATO","1801","AMBATO",18,1,14,1,1,2,2,2,2,180150,5,NA,NA,20.71288797,41.42577594
"4358",180150,"AMBATO","1801","AMBATO",18,1,14,1,2,2,5,2,2,180150,5,NA,1,20.71288797,41.42577594
"4359",180150,"AMBATO","1801","AMBATO",18,6,24,1,1,1,1,2,1,180150,5,NA,1,19.81232763,39.62465526
"4360",180150,"AMBATO","1801","AMBATO",19,3,24,1,1,1,9,2,2,180150,5,NA,1,21.69921597,21.69921597
"4361",180150,"AMBATO","1801","AMBATO",21,1,3,1,1,1,5,2,2,180150,5,NA,1,18.98681397,37.97362794
"4362",180150,"AMBATO","1801","AMBATO",21,7,6,1,1,1,11,1,1,180150,5,NA,1,18.98681397,56.96044191
"4363",180150,"AMBATO","1801","AMBATO",22,7,4,1,1,2,5,1,2,180150,5,NA,1,18.98681397,37.97362794
"4364",180150,"AMBATO","1801","AMBATO",22,7,15,1,1,1,11,2,2,180150,1,2,1,18.98681397,37.97362794
"4365",180150,"AMBATO","1801","AMBATO",23,2,8,1,1,1,8,2,2,180150,5,NA,1,20.71288797,41.42577594
"4366",180150,"AMBATO","1801","AMBATO",23,2,9,1,1,2,6,1,1,180150,5,NA,1,20.71288797,41.42577594
"4367",180150,"AMBATO","1801","AMBATO",23,2,14,1,1,1,8,1,1,180150,3,2,1,20.71288797,62.13866391
"4368",180150,"AMBATO","1801","AMBATO",24,1,2,1,1,3,2,2,2,180150,5,NA,1,20.71288797,62.13866391
"4369",180150,"AMBATO","1801","AMBATO",24,1,18,1,1,4,6,1,2,180150,5,NA,1,20.71288797,82.85155188
"4370",180150,"AMBATO","1801","AMBATO",25,7,1,1,1,2,2,1,1,180150,5,NA,1,18.98681397,37.97362794
"4371",180150,"AMBATO","1801","AMBATO",25,8,5,1,1,1,2,1,1,180150,2,1,NA,18.98681397,37.97362794
"4372",180150,"AMBATO","1801","AMBATO",25,8,5,1,2,1,3,2,1,180150,5,NA,1,18.98681397,37.97362794
"4373",180150,"AMBATO","1801","AMBATO",25,8,23,1,1,2,3,1,2,180150,5,NA,1,18.98681397,37.97362794
"4374",180150,"AMBATO","1801","AMBATO",25,9,3,1,1,1,11,2,2,180150,2,2,1,21.69921597,43.39843194
"4375",180150,"AMBATO","1801","AMBATO",25,9,5,1,1,1,3,2,1,180150,5,NA,1,21.69921597,108.49607985
"4376",180150,"AMBATO","1801","AMBATO",25,9,7,1,1,1,10,2,1,180150,5,NA,1,21.69921597,43.39843194
"4377",180150,"AMBATO","1801","AMBATO",25,9,10,1,1,2,11,2,1,180150,5,NA,1,21.69921597,43.39843194
"4378",180150,"AMBATO","1801","AMBATO",26,5,20,1,1,2,3,2,2,180150,5,NA,NA,22.78417677,113.92088385
"4379",180150,"AMBATO","1801","AMBATO",26,5,20,1,2,2,8,2,2,180150,5,NA,1,22.78417677,113.92088385
"4380",180150,"AMBATO","1801","AMBATO",26,9,8,1,1,2,6,2,2,180150,5,NA,1,19.81232763,19.81232763
"4381",180150,"AMBATO","1801","AMBATO",26,9,17,1,1,1,4,2,1,180150,1,1,1,19.81232763,39.62465526
"4382",180150,"AMBATO","1801","AMBATO",27,2,2,1,1,2,6,2,1,180150,5,NA,1,19.81232763,19.81232763
"4383",180150,"AMBATO","1801","AMBATO",27,2,3,1,1,2,5,2,2,180150,5,NA,1,19.81232763,39.62465526
"4384",180150,"AMBATO","1801","AMBATO",27,2,16,1,1,4,8,1,2,180150,5,NA,1,19.81232763,39.62465526
"4385",180150,"AMBATO","1801","AMBATO",27,2,24,1,1,3,7,2,1,180150,5,NA,1,19.81232763,59.43698289
"4386",180150,"AMBATO","1801","AMBATO",27,5,8,1,1,1,1,2,1,180150,5,NA,NA,18.98681397,37.97362794
"4387",180150,"AMBATO","1801","AMBATO",27,5,8,1,2,1,2,2,1,180150,5,NA,NA,18.98681397,37.97362794
"4388",180150,"AMBATO","1801","AMBATO",27,5,8,1,3,1,5,1,1,180150,5,NA,1,18.98681397,37.97362794
"4389",180150,"AMBATO","1801","AMBATO",27,5,18,1,1,2,1,2,2,180150,5,NA,1,18.98681397,18.98681397
"4390",180150,"AMBATO","1801","AMBATO",28,3,6,1,1,1,10,2,2,180150,5,NA,NA,18.98681397,18.98681397
"4391",180150,"AMBATO","1801","AMBATO",28,3,6,1,2,1,6,2,2,180150,5,NA,1,18.98681397,18.98681397
"4392",180150,"AMBATO","1801","AMBATO",28,3,8,1,1,1,6,2,1,180150,3,2,1,18.98681397,94.93406985
"4393",180150,"AMBATO","1801","AMBATO",28,3,15,1,1,1,3,2,1,180150,5,NA,1,18.98681397,37.97362794
"4394",180150,"AMBATO","1801","AMBATO",28,4,3,1,1,1,7,1,1,180150,5,NA,1,19.81232763,59.43698289
"4395",180150,"AMBATO","1801","AMBATO",28,4,9,1,1,1,6,2,1,180150,2,1,1,19.81232763,39.62465526
"4396",180150,"AMBATO","1801","AMBATO",28,4,18,1,1,1,11,2,2,180150,5,NA,1,19.81232763,79.24931052
"4397",180150,"AMBATO","1801","AMBATO",29,4,10,1,1,3,3,2,2,180150,5,NA,1,25.31575197,50.63150394
"4398",180150,"AMBATO","1801","AMBATO",30,2,4,1,1,1,12,2,1,180150,5,NA,1,21.69921597,43.39843194
"4399",180150,"AMBATO","1801","AMBATO",30,2,8,1,1,1,7,2,1,180150,5,NA,1,21.69921597,43.39843194
"4400",180150,"AMBATO","1801","AMBATO",30,5,4,1,1,1,10,1,1,180150,5,NA,1,18.98681397,75.94725588
"4401",180150,"AMBATO","1801","AMBATO",30,5,6,1,1,2,8,2,1,180150,5,NA,1,18.98681397,37.97362794
"4402",180150,"AMBATO","1801","AMBATO",30,5,14,1,1,1,4,1,1,180150,5,NA,1,18.98681397,18.98681397
"4403",180150,"AMBATO","1801","AMBATO",30,5,21,1,1,1,1,2,1,180150,5,NA,NA,18.98681397,75.94725588
"4404",180150,"AMBATO","1801","AMBATO",30,5,21,1,2,1,7,2,1,180150,5,NA,1,18.98681397,75.94725588
"4405",180150,"AMBATO","1801","AMBATO",30,8,10,1,1,1,2,2,1,180150,2,2,1,18.98681397,56.96044191
"4406",180150,"AMBATO","1801","AMBATO",30,8,16,1,1,1,9,1,2,180150,5,NA,1,18.98681397,56.96044191
"4407",180150,"AMBATO","1801","AMBATO",31,2,6,1,1,1,5,2,1,180150,1,1,1,18.98681397,37.97362794
"4408",180150,"AMBATO","1801","AMBATO",31,2,13,1,1,2,12,2,1,180150,3,9,1,18.98681397,56.96044191
"4409",180150,"AMBATO","1801","AMBATO",32,1,13,1,1,2,3,1,1,180150,5,NA,1,18.98681397,37.97362794
"4410",180150,"AMBATO","1801","AMBATO",32,5,15,1,1,1,6,1,1,180150,5,NA,1,18.98681397,113.92088382
"4411",180150,"AMBATO","1801","AMBATO",33,7,9,1,1,1,8,1,2,180150,5,NA,1,18.98681397,37.97362794
"4412",180150,"AMBATO","1801","AMBATO",34,5,13,1,1,1,12,1,2,180150,2,2,1,18.98681397,56.96044191
"4413",180150,"AMBATO","1801","AMBATO",34,5,15,1,1,1,2,1,1,180150,5,NA,1,18.98681397,37.97362794
"4414",180150,"AMBATO","1801","AMBATO",35,7,9,1,1,1,11,2,1,180150,1,1,1,18.98681397,37.97362794
"4415",180150,"AMBATO","1801","AMBATO",35,7,10,1,1,3,1,2,2,180150,5,NA,NA,18.98681397,18.98681397
"4416",180150,"AMBATO","1801","AMBATO",35,7,10,1,2,3,3,2,2,180150,5,NA,NA,18.98681397,18.98681397
"4417",180150,"AMBATO","1801","AMBATO",35,7,10,1,3,3,8,2,2,180150,5,NA,1,18.98681397,18.98681397
"4418",180150,"AMBATO","1801","AMBATO",36,2,14,1,1,2,9,2,1,180150,3,2,1,18.98681397,18.98681397
"4419",180150,"AMBATO","1801","AMBATO",36,2,19,1,1,1,5,2,1,180150,5,NA,1,18.98681397,37.97362794
"4420",180150,"AMBATO","1801","AMBATO",36,3,18,1,1,1,2,1,1,180150,5,NA,1,18.98681397,94.93406985
"4421",180150,"AMBATO","1801","AMBATO",36,6,20,1,1,1,1,2,1,180150,5,NA,1,18.98681397,37.97362794
"4422",180150,"AMBATO","1801","AMBATO",37,2,21,1,1,1,4,1,1,180150,5,NA,1,18.98681397,56.96044191
"4423",180150,"AMBATO","1801","AMBATO",37,2,24,1,1,1,10,2,1,180150,1,1,1,18.98681397,37.97362794
"4424",180150,"AMBATO","1801","AMBATO",37,5,5,1,1,2,3,1,1,180150,5,NA,1,18.98681397,37.97362794
